"ASSET","BANKS","DEP","EQNM","ID","NETINC","STNAME","YEAR"
12869848,49,9936336,1267555,"CB_2004_NM",140681,"New Mexico","2004"
54419548,36,25336952,10866009,"CB_2004_NV",2249081,"Nevada","2004"
1010074345,132,671901148,90121776,"CB_2004_NY",13015149,"New York","2004"
1525683933,181,868268028,136966050,"CB_2004_OH",10295374,"Ohio","2004"
46513130,269,34591641,4297798,"CB_2004_OK",595165,"Oklahoma","2004"
22995445,38,11338737,2843136,"CB_2004_OR",366085,"Oregon","2004"
96196685,16,46770699,6270571,"CB_2004_OT",1177157,"Other Areas","2004"
200018838,165,144933436,16910233,"CB_2004_PA",2298304,"Pennsylvania","2004"
95001528,10,45708328,6158604,"CB_2004_PR",1165695,"Puerto Rico","2004"
0,0,0,0,"CB_2004_PW",0,"Palau","2004"
243539119,8,156768894,51187313,"CB_2004_RI",2380945,"Rhode Island","2004"
37389626,75,27211440,3359806,"CB_2004_SC",415845,"South Carolina","2004"
441130586,87,294368659,50195537,"CB_2004_SD",7826659,"South Dakota","2004"
127741903,188,87948136,20292173,"CB_2004_TN",1019672,"Tennessee","2004"
151466940,639,123815148,14815758,"CB_2004_TX",1774832,"Texas","2004"
8323902377,7612,5549801455,844316451,"CB_2004_US",102844691,"United States","2004"
8420099062,7628,5596572154,850587022,"CB_2004_USA",104021848,"United States & Other Areas","2004"
151651656,62,100172467,16933455,"CB_2004_UT",3556242,"Utah","2004"
137330941,125,87848031,14188220,"CB_2004_VA",1934432,"Virginia","2004"
158876,2,146453,11282,"CB_2004_VI",1776,"Virgin Islands Of The U.S.","2004"
6569956,14,5570636,547805,"CB_2004_VT",84951,"Vermont","2004"
26322034,77,21057898,2693367,"CB_2004_WA",317543,"Washington","2004"
95027942,270,71659992,8297563,"CB_2004_WI",1186688,"Wisconsin","2004"
18980939,66,14193955,1770702,"CB_2004_WV",222186,"West Virginia","2004"
5295608,41,4611088,466825,"CB_2004_WY",78848,"Wyoming","2004"
3502412,5,2598561,563265,"CB_2003_AK",59055,"Alaska","2003"
212615667,151,146348561,17743018,"CB_2003_AL",2710606,"Alabama","2003"
36186444,163,29756681,3646303,"CB_2003_AR",370054,"Arkansas","2003"
73133,1,62727,8286,"CB_2003_AS",1203,"American Samoa","2003"
59954040,46,19728162,5345489,"CB_2003_AZ",1327565,"Arizona","2003"
494709352,281,367361611,50769714,"CB_2003_CA",7018688,"California","2003"
32689413,169,27484918,3033908,"CB_2003_CO",391478,"Colorado","2003"
6047908,24,4359750,1083310,"CB_2003_CT",67900,"Connecticut","2003"
607603,4,495499,68905,"CB_2003_DC",6269,"District Of Columbia","2003"
159334787,27,79203556,26412193,"CB_2003_DE",5051474,"Delaware","2003"
79300761,262,64076594,7353055,"CB_2003_FL",785791,"Florida","2003"
83325,1,70697,12213,"CB_2003_FM",270,"Federated States of Micronesia","2003"
205406002,323,132360676,19470670,"CB_2003_GA",3228213,"Georgia","2003"
828623,2,728660,75568,"CB_2003_GU",-13251,"Guam","2003"
24392544,6,18218434,3066714,"CB_2003_HI",349509,"Hawaii","2003"
49922073,400,40104341,4928806,"CB_2003_IA",591008,"Iowa","2003"
3691046,15,3036913,370501,"CB_2003_ID",43153,"Idaho","2003"
538581942,664,354052411,41360943,"CB_2003_IL",4553202,"Illinois","2003"
102323515,148,59608358,9587205,"CB_2003_IN",2027837,"Indiana","2003"
40982219,362,32840336,4051401,"CB_2003_KS",475030,"Kansas","2003"
44445808,217,34325268,4207716,"CB_2003_KY",417029,"Kentucky","2003"
48943663,139,39149117,4471058,"CB_2003_LA",622877,"Louisiana","2003"
141236622,37,91415904,11926618,"CB_2003_MA",1365555,"Massachusetts","2003"
33958075,70,25113212,3187413,"CB_2003_MD",391292,"Maryland","2003"
31242718,16,21639313,3147872,"CB_2003_ME",428648,"Maine","2003"
0,0,0,0,"CB_2003_MH",0,"Marshall Islands","2003"
180809980,158,126449877,19968522,"CB_2003_MI",2722439,"Michigan","2003"
105089591,464,74322281,9304968,"CB_2003_MN",1761903,"Minnesota","2003"
81542804,345,63726756,7855916,"CB_2003_MO",923204,"Missouri","2003"
0,0,0,0,"CB_2003_MP",0,"Northern Mariana Islands","2003"
39059409,95,30819745,3761147,"CB_2003_MS",501874,"Mississippi","2003"
13254417,77,10382188,1245188,"CB_2003_MT",177105,"Montana","2003"
1095395666,68,742502235,92509220,"CB_2003_NC",14851397,"North Carolina","2003"
19780067,101,13568271,1896731,"CB_2003_ND",285775,"North Dakota","2003"
30205812,259,23887417,2863653,"CB_2003_NE",368994,"Nebraska","2003"
17047840,13,12745518,3416354,"CB_2003_NH",280728,"New Hampshire","2003"
94267045,79,76997796,6856244,"CB_2003_NJ",1061392,"New Jersey","2003"
17898530,51,13484294,1709095,"CB_2003_NM",80404,"New Mexico","2003"
57930580,35,26844742,10466321,"CB_2003_NV",1789350,"Nevada","2003"
1595462417,135,968414806,125113587,"CB_2003_NY",17170106,"New York","2003"
595575919,191,356801793,45876072,"CB_2003_OH",8982457,"Ohio","2003"
47333846,273,35234839,4300025,"CB_2003_OK",575165,"Oklahoma","2003"
19338921,35,8860438,2297922,"CB_2003_OR",286669,"Oregon","2003"
79605910,17,42585719,5904925,"CB_2003_OT",855278,"Other Areas","2003"
179063365,169,131775408,15798168,"CB_2003_PA",2465327,"Pennsylvania","2003"
78474483,11,41588691,5799848,"CB_2003_PR",865743,"Puerto Rico","2003"
0,0,0,0,"CB_2003_PW",0,"Palau","2003"
214056008,8,156284302,22628114,"CB_2003_RI",2890724,"Rhode Island","2003"
33758822,75,24718998,3021788,"CB_2003_SC",363787,"South Carolina","2003"
84191270,90,14659648,13376409,"CB_2003_SD",2396122,"South Dakota","2003"
112920984,188,82436388,11847921,"CB_2003_TN",1746556,"Tennessee","2003"
136451476,653,112802640,13138278,"CB_2003_TX",1656653,"Texas","2003"
7521394505,7750,4992083449,685910232,"CB_2003_US",101710902,"United States","2003"
7601000415,7767,5034669168,691815157,"CB_2003_USA",102566180,"United States & Other Areas","2003"
149339181,60,107840617,15301467,"CB_2003_UT",2810014,"Utah","2003"
107562248,125,72511225,11969913,"CB_2003_VA",1491914,"Virginia","2003"
146346,2,134944,9010,"CB_2003_VI",1313,"Virgin Islands Of The U.S.","2003"
6231759,14,5387830,517954,"CB_2003_VT",84617,"Vermont","2003"
26317965,78,20577970,3123740,"CB_2003_WA",284492,"Washington","2003"
88449200,272,66790993,7846722,"CB_2003_WI",1131337,"Wisconsin","2003"
17802260,67,13473703,1634737,"CB_2003_WV",207425,"West Virginia","2003"
5182509,43,4502555,467979,"CB_2003_WY",80739,"Wyoming","2003"
6844171,6,4796223,1283541,"CB_2002_AK",81159,"Alaska","2002"
201363249,151,139425817,17976194,"CB_2002_AL",2616255,"Alabama","2002"
31875066,169,26504791,3172967,"CB_2002_AR",342684,"Arkansas","2002"
75596,1,66616,7083,"CB_2002_AS",1221,"American Samoa","2002"
48365355,43,18607323,4563822,"CB_2002_AZ",1192114,"Arizona","2002"
428718410,286,305934223,44249561,"CB_2002_CA",5657487,"California","2002"
47774125,169,37406956,3998887,"CB_2002_CO",748547,"Colorado","2002"
3778237,26,3061539,422757,"CB_2002_CT",42838,"Connecticut","2002"
498704,4,400122,60058,"CB_2002_DC",7240,"District Of Columbia","2002"
150872225,28,80206120,23666933,"CB_2002_DE",4452934,"Delaware","2002"
72084152,260,58630834,6681036,"CB_2002_FL",617670,"Florida","2002"
86401,1,73743,12087,"CB_2002_FM",-136,"Federated States of Micronesia","2002"
184921125,319,124649697,17527410,"CB_2002_GA",2420043,"Georgia","2002"
814092,2,689326,93874,"CB_2002_GU",5188,"Guam","2002"
23319130,7,17453656,3100001,"CB_2002_HI",303057,"Hawaii","2002"
49806443,410,40259674,4787572,"CB_2002_IA",626212,"Iowa","2002"
3302275,17,2735100,341989,"CB_2002_ID",34371,"Idaho","2002"
486431766,677,341626341,40294666,"CB_2002_IL",4988666,"Illinois","2002"
114124275,151,58577455,9984248,"CB_2002_IN",1395869,"Indiana","2002"
39212015,363,31196970,3942801,"CB_2002_KS",444690,"Kansas","2002"
52067604,221,40092027,4702684,"CB_2002_KY",513943,"Kentucky","2002"
45115866,140,36605094,4287906,"CB_2002_LA",583939,"Louisiana","2002"
131666623,39,83432833,10319394,"CB_2002_MA",1580882,"Massachusetts","2002"
50032746,73,37161443,4544890,"CB_2002_MD",617463,"Maryland","2002"
27753986,15,19124582,2643853,"CB_2002_ME",372940,"Maine","2002"
0,0,0,0,"CB_2002_MH",0,"Marshall Islands","2002"
153143345,160,97134967,15465424,"CB_2002_MI",2021368,"Michigan","2002"
107866972,465,81599101,9348590,"CB_2002_MN",1740332,"Minnesota","2002"
74775062,349,59058916,7038870,"CB_2002_MO",821853,"Missouri","2002"
0,0,0,0,"CB_2002_MP",0,"Northern Mariana Islands","2002"
37243990,97,29668577,3631283,"CB_2002_MS",466923,"Mississippi","2002"
13780728,80,11029860,1257835,"CB_2002_MT",167908,"Montana","2002"
1000784032,71,673894888,94404193,"CB_2002_NC",13030143,"North Carolina","2002"
18558482,104,13710942,1862927,"CB_2002_ND",314113,"North Dakota","2002"
31969699,268,25201219,3237404,"CB_2002_NE",401216,"Nebraska","2002"
17885398,14,13745028,2847589,"CB_2002_NH",192636,"New Hampshire","2002"
84559298,82,68055046,6292219,"CB_2002_NJ",1059955,"New Jersey","2002"
16468522,51,12734973,1726716,"CB_2002_NM",187249,"New Mexico","2002"
39164263,34,21299054,6355593,"CB_2002_NV",1972055,"Nevada","2002"
1488691160,136,877389946,113293172,"CB_2002_NY",11014421,"New York","2002"
553885733,198,340939741,44689604,"CB_2002_OH",8491792,"Ohio","2002"
47321037,274,35539118,4534298,"CB_2002_OK",566369,"Oklahoma","2002"
17927872,32,7412512,2281539,"CB_2002_OR",368346,"Oregon","2002"
68282631,17,38650356,4957612,"CB_2002_OT",724573,"Other Areas","2002"
177614195,173,129143594,15415240,"CB_2002_PA",2621755,"Pennsylvania","2002"
67185814,11,37708351,4836414,"CB_2002_PR",719308,"Puerto Rico","2002"
0,0,0,0,"CB_2002_PW",0,"Palau","2002"
198512749,7,139346304,22078485,"CB_2002_RI",2262441,"Rhode Island","2002"
29232565,77,21507709,2589477,"CB_2002_SC",330313,"South Carolina","2002"
73138044,93,14293005,11214760,"CB_2002_SD",1902737,"South Dakota","2002"
110005749,192,78999981,11379080,"CB_2002_TN",1620496,"Tennessee","2002"
157396027,669,129088312,15401535,"CB_2002_TX",1944810,"Texas","2002"
7008561561,7870,4651137388,642433297,"CB_2002_US",88714569,"United States","2002"
7076844192,7887,4689787744,647390909,"CB_2002_USA",89439142,"United States & Other Areas","2002"
136547131,56,97528809,12317625,"CB_2002_UT",2283769,"Utah","2002"
84155883,130,60240964,8559799,"CB_2002_VA",1599611,"Virginia","2002"
120728,2,112320,8154,"CB_2002_VI",-1008,"Virgin Islands Of The U.S.","2002"
6069049,15,5185870,519728,"CB_2002_VT",83134,"Vermont","2002"
24502320,80,19418785,2405537,"CB_2002_WA",267267,"Washington","2002"
81115587,273,59751876,7175587,"CB_2002_WI",1012203,"Wisconsin","2002"
19246335,69,14992704,1823455,"CB_2002_WV",202375,"West Virginia","2002"
7072786,47,5336767,732563,"CB_2002_WY",125976,"Wyoming","2002"
6271505,6,4278002,1262669,"CB_2001_AK",55226,"Alaska","2001"
189687017,158,132086754,16093928,"CB_2001_AL",2273860,"Alabama","2001"
28164608,178,23535617,2728938,"CB_2001_AR",260326,"Arkansas","2001"
62964,1,55672,5870,"CB_2001_AS",313,"American Samoa","2001"
43794185,43,18416529,3579626,"CB_2001_AZ",505857,"Arizona","2001"
360840645,301,257627298,38803296,"CB_2001_CA",5127904,"California","2001"
49975311,176,36872000,3997503,"CB_2001_CO",767629,"Colorado","2001"
3775611,25,3145501,373294,"CB_2001_CT",34156,"Connecticut","2001"
430024,4,353066,55762,"CB_2001_DC",4723,"District Of Columbia","2001"
163224385,34,83511315,21305609,"CB_2001_DE",3931307,"Delaware","2001"
62194011,261,50668079,5786709,"CB_2001_FL",499614,"Florida","2001"
58393,1,45628,11979,"CB_2001_FM",1256,"Federated States of Micronesia","2001"
175533061,324,107703666,20387909,"CB_2001_GA",2592366,"Georgia","2001"
763461,2,647404,92736,"CB_2001_GU",7879,"Guam","2001"
23417358,8,16453689,3089176,"CB_2001_HI",174840,"Hawaii","2001"
47386995,417,37906616,4419752,"CB_2001_IA",519393,"Iowa","2001"
2840479,17,2369197,288309,"CB_2001_ID",26508,"Idaho","2001"
435928432,692,296413786,32987341,"CB_2001_IL",4160554,"Illinois","2001"
113666056,154,67506538,10064855,"CB_2001_IN",1165376,"Indiana","2001"
36502912,373,29408191,3667579,"CB_2001_KS",414920,"Kansas","2001"
55736215,230,42282830,4733699,"CB_2001_KY",575895,"Kentucky","2001"
42804604,143,35018016,3989860,"CB_2001_LA",503210,"Louisiana","2001"
116973340,43,74938750,9484753,"CB_2001_MA",1501139,"Massachusetts","2001"
49154559,74,37031142,4140518,"CB_2001_MD",386147,"Maryland","2001"
8491583,15,5350585,695506,"CB_2001_ME",99816,"Maine","2001"
0,0,0,0,"CB_2001_MH",0,"Marshall Islands","2001"
163831853,162,107887196,16105639,"CB_2001_MI",1496175,"Michigan","2001"
107333076,481,76716371,8230739,"CB_2001_MN",1483530,"Minnesota","2001"
71321840,351,57238153,6192592,"CB_2001_MO",759511,"Missouri","2001"
0,0,0,0,"CB_2001_MP",0,"Northern Mariana Islands","2001"
35443171,99,28172918,3363348,"CB_2001_MS",400149,"Mississippi","2001"
13944996,82,11285963,1305755,"CB_2001_MT",172072,"Montana","2001"
956109000,75,651360138,92467100,"CB_2001_NC",10020192,"North Carolina","2001"
18699094,104,13410587,1901921,"CB_2001_ND",276094,"North Dakota","2001"
30881799,275,24667181,2995362,"CB_2001_NE",311454,"Nebraska","2001"
25050364,15,19152877,2786154,"CB_2001_NH",201202,"New Hampshire","2001"
74057341,80,61390789,5644321,"CB_2001_NJ",896982,"New Jersey","2001"
15107515,53,11582581,1588923,"CB_2001_NM",138861,"New Mexico","2001"
34327283,34,16662910,5085577,"CB_2001_NV",1937593,"Nevada","2001"
1351482390,141,826430683,106109546,"CB_2001_NY",11050760,"New York","2001"
471089523,201,286795239,40368370,"CB_2001_OH",4794342,"Ohio","2001"
46059187,283,35164442,4252062,"CB_2001_OK",484508,"Oklahoma","2001"
17385051,33,7094099,1777790,"CB_2001_OR",234947,"Oregon","2001"
60500172,18,34255421,4201919,"CB_2001_OT",624542,"Other Areas","2001"
176180065,180,126566311,14024712,"CB_2001_PA",2645897,"Pennsylvania","2001"
59501233,12,33403040,4082719,"CB_2001_PR",614503,"Puerto Rico","2001"
0,0,0,0,"CB_2001_PW",0,"Palau","2001"
205511433,8,140430107,21660265,"CB_2001_RI",1966271,"Rhode Island","2001"
26837928,77,20152276,2357467,"CB_2001_SC",289596,"South Carolina","2001"
51077907,93,14536600,5017855,"CB_2001_SD",1235426,"South Dakota","2001"
100110876,189,72654343,10239862,"CB_2001_TN",1293612,"Tennessee","2001"
144677067,687,120866499,13678062,"CB_2001_TX",1691626,"Texas","2001"
6491793674,8064,4343302310,589392917,"CB_2001_US",73506582,"United States","2001"
6552293846,8082,4377557731,593594836,"CB_2001_USA",74131124,"United States & Other Areas","2001"
131249977,55,96143831,11443188,"CB_2001_UT",1445806,"Utah","2001"
69893234,138,50249226,6600449,"CB_2001_VA",1143684,"Virginia","2001"
114121,2,103677,8615,"CB_2001_VI",591,"Virgin Islands Of The U.S.","2001"
7906262,18,6748188,662226,"CB_2001_VT",113658,"Vermont","2001"
21858096,76,16920323,2099063,"CB_2001_WA",222930,"Washington","2001"
82424878,281,59794497,7154614,"CB_2001_WI",978764,"Wisconsin","2001"
18115533,72,14316804,1670352,"CB_2001_WV",123761,"West Virginia","2001"
7034039,45,6034011,673012,"CB_2001_WY",116413,"Wyoming","2001"
6173564,6,4140394,1234071,"CB_2000_AK",58044,"Alaska","2000"
181456064,158,129917114,14585467,"CB_2000_AL",1977562,"Alabama","2000"
25676774,185,21545122,2498026,"CB_2000_AR",247450,"Arkansas","2000"
61231,1,52786,7590,"CB_2000_AS",463,"American Samoa","2000"
61829519,45,30687153,5066600,"CB_2000_AZ",703846,"Arizona","2000"
320006950,304,238507309,33577269,"CB_2000_CA",3498834,"California","2000"
46550534,181,37314571,3710462,"CB_2000_CO",536201,"Colorado","2000"
3413690,23,2796495,344349,"CB_2000_CT",44631,"Connecticut","2000"
753961,6,614331,76882,"CB_2000_DC",2754,"District Of Columbia","2000"
151686840,33,77827081,18713217,"CB_2000_DE",2762725,"Delaware","2000"
58880555,265,47716580,5737856,"CB_2000_FL",544970,"Florida","2000"
49365,1,37766,11082,"CB_2000_FM",1377,"Federated States of Micronesia","2000"
168190183,338,109422499,18690329,"CB_2000_GA",3105305,"Georgia","2000"
793950,2,656083,107922,"CB_2000_GU",9541,"Guam","2000"
24392628,8,17453373,2168871,"CB_2000_HI",252566,"Hawaii","2000"
44588080,431,34299504,4137328,"CB_2000_IA",473284,"Iowa","2000"
2507269,18,2120380,249138,"CB_2000_ID",24822,"Idaho","2000"
355509976,711,249444183,25693269,"CB_2000_IL",2349184,"Illinois","2000"
84621807,153,54582576,7648640,"CB_2000_IN",689374,"Indiana","2000"
37881466,376,30984819,3676815,"CB_2000_KS",494967,"Kansas","2000"
52511099,233,39497390,4451788,"CB_2000_KY",563925,"Kentucky","2000"
51650967,149,41944509,4603600,"CB_2000_LA",457430,"Louisiana","2000"
111333510,43,72563256,8288414,"CB_2000_MA",1114670,"Massachusetts","2000"
46665691,74,35614689,3990094,"CB_2000_MD",453786,"Maryland","2000"
7733771,15,5447225,619502,"CB_2000_ME",90341,"Maine","2000"
0,0,0,0,"CB_2000_MH",0,"Marshall Islands","2000"
138988808,169,98033592,12601190,"CB_2000_MI",1860363,"Michigan","2000"
187086435,491,122633154,18418450,"CB_2000_MN",2530652,"Minnesota","2000"
64510575,362,52379343,5646376,"CB_2000_MO",739424,"Missouri","2000"
0,0,0,0,"CB_2000_MP",0,"Northern Mariana Islands","2000"
34023468,101,26434587,3236984,"CB_2000_MS",364509,"Mississippi","2000"
10944759,84,8835279,1027208,"CB_2000_MT",142665,"Montana","2000"
981789707,75,645460259,80293767,"CB_2000_NC",8209491,"North Carolina","2000"
17603356,110,13261413,1644562,"CB_2000_ND",236434,"North Dakota","2000"
30099804,276,23679545,2807329,"CB_2000_NE",348279,"Nebraska","2000"
22352050,16,16430882,2333286,"CB_2000_NH",764181,"New Hampshire","2000"
100822673,81,79977353,7232040,"CB_2000_NJ",1019244,"New Jersey","2000"
15363516,54,11314006,1613990,"CB_2000_NM",71324,"New Mexico","2000"
37718125,32,13264456,4287453,"CB_2000_NV",1196564,"Nevada","2000"
1304240281,148,790721852,94787588,"CB_2000_NY",14223373,"New York","2000"
363180117,211,229763324,27871970,"CB_2000_OH",4546953,"Ohio","2000"
43215155,286,33377309,3978552,"CB_2000_OK",442062,"Oklahoma","2000"
17256730,42,6508867,1604904,"CB_2000_OR",196742,"Oregon","2000"
53312128,18,30547418,3633538,"CB_2000_OT",520800,"Other Areas","2000"
189582472,187,138683765,15918890,"CB_2000_PA",2783017,"Pennsylvania","2000"
52278466,12,29688280,3498275,"CB_2000_PR",507880,"Puerto Rico","2000"
0,0,0,0,"CB_2000_PW",0,"Palau","2000"
182090364,7,114538421,17882766,"CB_2000_RI",3103128,"Rhode Island","2000"
23620207,79,18438880,2093174,"CB_2000_SC",250846,"South Carolina","2000"
37237811,97,13484658,3440602,"CB_2000_SD",817710,"South Dakota","2000"
86862987,197,61947066,7807674,"CB_2000_TN",982689,"Tennessee","2000"
166351766,709,133163630,14296713,"CB_2000_TX",1611262,"Texas","2000"
6192247604,8297,4149020068,526722321,"CB_2000_US",70274246,"United States","2000"
6245559732,8315,4179567486,530355859,"CB_2000_USA",70795046,"United States & Other Areas","2000"
102924038,56,69597144,9185902,"CB_2000_UT",1128521,"Utah","2000"
59616987,143,42935253,5508738,"CB_2000_VA",1008671,"Virginia","2000"
129116,2,112503,8669,"CB_2000_VI",1539,"Virgin Islands Of The U.S.","2000"
7592481,18,6298321,654057,"CB_2000_VT",112660,"Vermont","2000"
19400311,80,15023375,1869637,"CB_2000_WA",226669,"Washington","2000"
78813004,315,58838002,6517961,"CB_2000_WI",616323,"Wisconsin","2000"
17455197,70,13844309,1694549,"CB_2000_WV",133349,"West Virginia","2000"
7489522,46,5711470,704022,"CB_2000_WY",160470,"Wyoming","2000"
5430751,6,3952531,741388,"CB_1999_AK",88843,"Alaska","1999"
177727146,156,122523513,13481197,"CB_1999_AL",1950342,"Alabama","1999"
26725095,195,22467329,2506274,"CB_1999_AR",285290,"Arkansas","1999"
61228,1,53527,7056,"CB_1999_AS",249,"American Samoa","1999"
47665225,44,25896056,3955624,"CB_1999_AZ",1306104,"Arizona","1999"
286742618,325,226291885,31360108,"CB_1999_CA",3153802,"California","1999"
41657789,189,33812838,3092532,"CB_1999_CO",626248,"Colorado","1999"
3156292,24,2538854,311362,"CB_1999_CT",39039,"Connecticut","1999"
648694,6,524141,69235,"CB_1999_DC",5134,"District Of Columbia","1999"
133335375,34,64302751,16006080,"CB_1999_DE",3698077,"Delaware","1999"
86255325,272,64927897,7735151,"CB_1999_FL",1064778,"Florida","1999"
51791,1,41400,9968,"CB_1999_FM",1201,"Federated States of Micronesia","1999"
86243752,345,50827205,12462414,"CB_1999_GA",1415895,"Georgia","1999"
789275,2,657138,102674,"CB_1999_GU",9818,"Guam","1999"
